CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster,ClusterLabel
12828,3,6,1018.71,5,5,4,14,Champions,3,High Value - Active
12829,337,2,293.0,1,2,2,5,At Risk,2,Low Value - Inactive
12830,38,6,6814.64,3,5,5,13,Champions,3,High Value - Active
12831,262,1,215.05,1,1,1,3,Lost Customers,2,Low Value - Inactive
12832,32,2,383.03,4,2,2,8,Potential Loyalists,3,High Value - Active
12833,145,1,417.38,2,1,2,5,At Risk,0,Low Value - Inactive
12834,283,1,312.38,1,1,2,4,Lost Customers,2,Low Value - Inactive
12836,59,4,2612.86,3,4,5,12,Loyal Customers,3,High Value - Active
12837,173,1,134.1,2,1,1,4,Lost Customers,0,Low Value - Inactive
12838,34,2,683.13,3,2,3,8,Potential Loyalists,3,High Value - Active
12839,3,14,5591.42,5,5,5,15,Champions,3,High Value - Active
12840,144,4,2726.77,2,4,5,11,Loyal Customers,0,Low Value - Inactive
12841,5,25,4022.35,5,5,5,15,Champions,3,High Value - Active
12842,70,2,1118.99,3,2,4,9,Potential Loyalists,3,High Value - Active
12843,66,8,1702.26,3,5,4,12,Loyal Customers,3,High Value - Active
12844,29,2,325.96000000000004,4,2,2,8,Potential Loyalists,3,High Value - Active
12845,267,4,354.09,1,4,2,7,Potential Loyalists,2,Low Value - Inactive
12847,22,1,871.54,4,1,3,8,Potential Loyalists,3,High Value - Active
12849,31,2,1050.8899999999999,4,2,4,10,Loyal Customers,3,High Value - Active
12851,97,1,135.18,2,1,1,4,Lost Customers,0,Low Value - Inactive
12852,295,1,311.55,1,1,2,4,Lost Customers,2,Low Value - Inactive
12853,135,6,1957.1000000000001,2,5,4,11,Loyal Customers,0,Low Value - Inactive
12854,79,3,1324.5,2,3,4,9,Potential Loyalists,3,High Value - Active
12855,373,1,38.1,1,1,1,3,Lost Customers,2,Low Value - Inactive
12856,8,6,2179.93,5,5,5,15,Champions,3,High Value - Active
12857,211,2,1106.4,1,2,4,7,Potential Loyalists,0,Low Value - Inactive
12863,52,1,521.2,3,1,3,7,Potential Loyalists,3,High Value - Active
12864,138,1,147.12,2,1,1,4,Lost Customers,0,Low Value - Inactive
12865,26,2,1568.23,4,2,4,10,Loyal Customers,3,High Value - Active
12866,283,1,559.12,1,1,3,5,At Risk,2,Low Value - Inactive
12867,26,7,4036.82,4,5,5,14,Champions,3,High Value - Active
12868,186,6,1607.0600000000002,1,5,4,10,Loyal Customers,0,Low Value - Inactive
12871,84,2,380.64,2,2,2,6,At Risk,3,High Value - Active
12872,327,2,599.97,1,2,3,6,At Risk,2,Low Value - Inactive
12873,282,1,374.0,1,1,2,4,Lost Customers,2,Low Value - Inactive
12875,143,2,343.2300000000001,2,2,2,6,At Risk,0,Low Value - Inactive
12876,58,2,2218.02,3,2,5,10,Loyal Customers,3,High Value - Active
12877,4,12,1535.77,5,5,4,14,Champions,3,High Value - Active
12878,236,2,854.99,1,2,3,6,At Risk,2,Low Value - Inactive
12879,45,3,573.22,3,3,3,9,Potential Loyalists,3,High Value - Active
12881,276,1,298.0,1,1,2,4,Lost Customers,2,Low Value - Inactive
12882,9,2,1463.04,5,2,4,11,Loyal Customers,3,High Value - Active
12883,25,4,703.47,4,4,3,11,Loyal Customers,3,High Value - Active
12884,88,1,309.05,2,1,2,5,At Risk,3,High Value - Active
12885,63,3,1175.22,3,3,4,10,Loyal Customers,3,High Value - Active
12886,68,2,1378.4,3,2,4,9,Potential Loyalists,3,High Value - Active
12888,214,2,354.12,1,2,2,5,At Risk,0,Low Value - Inactive
12890,24,1,380.46999999999997,4,1,2,7,Potential Loyalists,3,High Value - Active
12891,186,3,331.0,1,3,2,6,At Risk,0,Low Value - Inactive
12893,31,1,188.14,4,1,1,6,At Risk,3,High Value - Active
12895,42,2,372.8,3,2,2,7,Potential Loyalists,3,High Value - Active
12897,205,2,216.5,1,2,1,4,Lost Customers,0,Low Value - Inactive
12901,9,28,17654.54,5,5,5,15,Champions,3,High Value - Active
12902,265,1,138.68,1,1,1,3,Lost Customers,2,Low Value - Inactive
12904,18,2,509.58,4,2,3,9,Potential Loyalists,3,High Value - Active
12906,12,5,2919.81,5,4,5,14,Champions,3,High Value - Active
12908,176,2,750.0,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
12909,40,5,2178.67,3,4,5,12,Loyal Customers,3,High Value - Active
12910,23,8,3075.04,4,5,5,14,Champions,3,High Value - Active
12912,3,5,1662.3,5,4,4,13,Champions,3,High Value - Active
12913,5,5,2483.63,5,4,5,14,Champions,3,High Value - Active
12915,149,2,363.65,2,2,2,6,At Risk,0,Low Value - Inactive
12916,139,4,3006.15,2,4,5,11,Loyal Customers,0,Low Value - Inactive
12917,128,1,594.0,2,1,3,6,At Risk,0,Low Value - Inactive
12919,8,6,1335.19,5,5,4,14,Champions,3,High Value - Active
12920,17,1,164.23,4,1,1,6,At Risk,3,High Value - Active
12921,9,37,16587.09,5,5,5,15,Champions,3,High Value - Active
12922,161,1,405.38,2,1,2,5,At Risk,0,Low Value - Inactive
12923,64,1,176.97,3,1,1,5,At Risk,3,High Value - Active
12924,88,4,933.7,2,4,3,9,Potential Loyalists,3,High Value - Active
12925,5,2,694.05,5,2,3,10,Loyal Customers,3,High Value - Active
12928,35,5,2062.7000000000003,3,4,5,12,Loyal Customers,3,High Value - Active
12929,312,1,117.85,1,1,1,3,Lost Customers,2,Low Value - Inactive
12930,78,2,415.8,2,2,2,6,At Risk,3,High Value - Active
12931,22,15,42055.96,4,5,5,14,Champions,3,High Value - Active
12933,24,3,607.53,4,3,3,10,Loyal Customers,3,High Value - Active
12935,2,7,2160.7,5,5,5,15,Champions,3,High Value - Active
12936,17,4,1063.9,4,4,4,12,Loyal Customers,3,High Value - Active
12937,15,4,1504.27,4,4,4,12,Loyal Customers,3,High Value - Active
12938,26,1,114.14,4,1,1,6,At Risk,3,High Value - Active
12939,64,8,11581.8,3,5,5,13,Champions,3,High Value - Active
12940,55,2,913.54,3,2,3,8,Potential Loyalists,3,High Value - Active
12942,131,3,683.9,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
12944,36,2,604.51,3,2,3,8,Potential Loyalists,3,High Value - Active
12945,288,1,462.95,1,1,2,4,Lost Customers,2,Low Value - Inactive
12947,144,6,1603.99,2,5,4,11,Loyal Customers,0,Low Value - Inactive
12948,16,7,2064.95,4,5,5,14,Champions,3,High Value - Active
12949,31,8,4167.22,4,5,5,14,Champions,3,High Value - Active
12950,2,3,1843.0,5,3,4,12,Loyal Customers,3,High Value - Active
12951,9,6,1064.07,5,5,4,14,Champions,3,High Value - Active
12952,6,4,1387.79,5,4,4,13,Champions,3,High Value - Active
12953,10,1,329.85,5,1,2,8,Potential Loyalists,3,High Value - Active
12955,1,11,4757.16,5,5,5,15,Champions,3,High Value - Active
12956,306,1,108.07,1,1,1,3,Lost Customers,2,Low Value - Inactive
12957,10,8,4017.54,5,5,5,15,Champions,3,High Value - Active
12962,7,2,266.39,5,2,2,9,Potential Loyalists,3,High Value - Active
12963,8,8,1856.63,5,5,4,14,Champions,3,High Value - Active
12965,89,1,771.91,2,1,3,6,At Risk,3,High Value - Active
12966,10,1,160.18,5,1,1,7,Potential Loyalists,3,High Value - Active
12967,358,2,1660.9,1,2,4,7,Potential Loyalists,2,Low Value - Inactive
12968,112,1,135.95,2,1,1,4,Lost Customers,0,Low Value - Inactive
12970,7,4,452.24,5,4,2,11,Loyal Customers,3,High Value - Active
12971,4,86,11189.91,5,5,5,15,Champions,3,High Value - Active
12974,198,1,144.8,1,1,1,3,Lost Customers,0,Low Value - Inactive
12976,212,1,738.6,1,1,3,5,At Risk,0,Low Value - Inactive
12977,156,1,39.239999999999995,2,1,1,4,Lost Customers,0,Low Value - Inactive
12980,158,9,7374.900000000001,2,5,5,12,Loyal Customers,0,Low Value - Inactive
12981,30,2,372.21999999999997,4,2,2,8,Potential Loyalists,3,High Value - Active
12982,243,1,390.54,1,1,2,4,Lost Customers,2,Low Value - Inactive
12984,19,1,97.5,4,1,1,6,At Risk,3,High Value - Active
12985,1,2,1239.38,5,2,4,11,Loyal Customers,3,High Value - Active
12987,74,2,558.7,2,2,3,7,Potential Loyalists,3,High Value - Active
12988,292,1,535.32,1,1,3,5,At Risk,2,Low Value - Inactive
12989,3,15,6924.110000000001,5,5,5,15,Champions,3,High Value - Active
12990,31,3,409.5,4,3,2,9,Potential Loyalists,3,High Value - Active
12991,23,2,503.76,4,2,3,9,Potential Loyalists,3,High Value - Active
12993,23,4,414.76,4,4,2,10,Loyal Customers,3,High Value - Active
12994,4,3,974.4200000000001,5,3,4,12,Loyal Customers,3,High Value - Active
12995,85,1,211.32,2,1,1,4,Lost Customers,3,High Value - Active
12997,22,4,1226.89,4,4,4,12,Loyal Customers,3,High Value - Active
12999,196,3,455.88,1,3,2,6,At Risk,0,Low Value - Inactive
13000,107,3,534.85,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
13001,4,13,9818.82,5,5,5,15,Champions,3,High Value - Active
13002,318,1,120.94999999999999,1,1,1,3,Lost Customers,2,Low Value - Inactive
13003,106,3,149.05,2,3,1,6,At Risk,0,Low Value - Inactive
13004,12,18,5655.91,5,5,5,15,Champions,3,High Value - Active
13005,174,2,513.7,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
13006,56,1,81.57,3,1,1,5,At Risk,3,High Value - Active
13008,323,1,229.46999999999997,1,1,1,3,Lost Customers,2,Low Value - Inactive
13011,372,1,50.550000000000004,1,1,1,3,Lost Customers,2,Low Value - Inactive
13012,9,8,1661.8400000000001,5,5,4,14,Champions,3,High Value - Active
13013,1,13,4810.9400000000005,5,5,5,15,Champions,3,High Value - Active
13014,11,10,3466.2799999999997,5,5,5,15,Champions,3,High Value - Active
13015,53,5,3346.28,3,4,5,12,Loyal Customers,3,High Value - Active
13016,73,3,789.89,2,3,3,8,Potential Loyalists,3,High Value - Active
13017,7,1,204.0,5,1,1,7,Potential Loyalists,3,High Value - Active
13018,16,28,7277.7,4,5,5,14,Champions,3,High Value - Active
13021,4,9,2616.38,5,5,5,15,Champions,3,High Value - Active
13023,64,2,689.9,3,2,3,8,Potential Loyalists,3,High Value - Active
13026,1,5,975.36,5,4,4,13,Champions,3,High Value - Active
13027,114,6,6912.0,2,5,5,12,Loyal Customers,0,Low Value - Inactive
13028,23,2,661.3199999999999,4,2,3,9,Potential Loyalists,3,High Value - Active
13029,31,3,1247.5,4,3,4,11,Loyal Customers,3,High Value - Active
13030,11,2,799.48,5,2,3,10,Loyal Customers,3,High Value - Active
13032,52,2,1010.18,3,2,4,9,Potential Loyalists,3,High Value - Active
13033,357,1,190.55,1,1,1,3,Lost Customers,2,Low Value - Inactive
13034,55,2,642.77,3,2,3,8,Potential Loyalists,3,High Value - Active
13035,74,2,921.88,2,2,3,7,Potential Loyalists,3,High Value - Active
13037,138,3,881.07,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
13038,80,3,908.46,2,3,3,8,Potential Loyalists,3,High Value - Active
13040,9,2,676.99,5,2,3,10,Loyal Customers,3,High Value - Active
13043,273,1,516.42,1,1,3,5,At Risk,2,Low Value - Inactive
13044,291,1,560.47,1,1,3,5,At Risk,2,Low Value - Inactive
13045,99,1,305.28000000000003,2,1,2,5,At Risk,0,Low Value - Inactive
13046,31,2,629.31,4,2,3,9,Potential Loyalists,3,High Value - Active
13047,32,10,3237.54,4,5,5,14,Champions,3,High Value - Active
13048,14,4,1835.91,4,4,4,12,Loyal Customers,3,High Value - Active
13049,64,2,656.6800000000001,3,2,3,8,Potential Loyalists,3,High Value - Active
13050,15,17,5836.86,4,5,5,14,Champions,3,High Value - Active
13052,212,1,348.15000000000003,1,1,2,4,Lost Customers,0,Low Value - Inactive
13055,78,3,1214.41,2,3,4,9,Potential Loyalists,3,High Value - Active
13058,25,3,271.40000000000003,4,3,2,9,Potential Loyalists,3,High Value - Active
13059,250,1,183.4,1,1,1,3,Lost Customers,2,Low Value - Inactive
13060,254,1,307.53,1,1,2,4,Lost Customers,2,Low Value - Inactive
13061,72,1,248.61,3,1,1,5,At Risk,3,High Value - Active
13062,191,1,346.98,1,1,2,4,Lost Customers,0,Low Value - Inactive
13064,13,4,1119.49,5,4,4,13,Champions,3,High Value - Active
13065,373,1,205.86,1,1,1,3,Lost Customers,2,Low Value - Inactive
13066,24,2,470.8,4,2,2,8,Potential Loyalists,3,High Value - Active
13067,82,1,115.46000000000001,2,1,1,4,Lost Customers,3,High Value - Active
13068,10,2,344.0,5,2,2,9,Potential Loyalists,3,High Value - Active
13069,1,24,4436.12,5,5,5,15,Champions,3,High Value - Active
13070,192,1,228.8,1,1,1,3,Lost Customers,0,Low Value - Inactive
13072,267,1,177.15,1,1,1,3,Lost Customers,2,Low Value - Inactive
13075,130,1,919.61,2,1,3,6,At Risk,0,Low Value - Inactive
13077,1,4,729.27,5,4,3,12,Loyal Customers,3,High Value - Active
13078,3,26,12627.94,5,5,5,15,Champions,3,High Value - Active
13079,4,5,220.10000000000002,5,4,1,10,Loyal Customers,3,High Value - Active
13080,179,1,58.08,2,1,1,4,Lost Customers,0,Low Value - Inactive
13081,12,11,28337.38,5,5,5,15,Champions,3,High Value - Active
13082,126,9,3613.63,2,5,5,12,Loyal Customers,0,Low Value - Inactive
13083,4,2,303.75,5,2,2,9,Potential Loyalists,3,High Value - Active
13085,158,2,416.08000000000004,2,2,2,6,At Risk,0,Low Value - Inactive
13089,3,97,58825.83,5,5,5,15,Champions,3,High Value - Active
13090,9,14,8910.82,5,5,5,15,Champions,3,High Value - Active
13091,28,1,345.82,4,1,2,7,Potential Loyalists,3,High Value - Active
13092,71,5,477.83,3,4,2,9,Potential Loyalists,3,High Value - Active
13093,276,8,7832.47,1,5,5,11,Loyal Customers,2,Low Value - Inactive
13094,21,12,1927.3200000000002,4,5,4,13,Champions,3,High Value - Active
13095,71,1,74.39999999999999,3,1,1,5,At Risk,3,High Value - Active
13097,33,10,6010.42,4,5,5,14,Champions,3,High Value - Active
13098,1,28,28882.44,5,5,5,15,Champions,3,High Value - Active
13099,99,1,207.35999999999999,2,1,1,4,Lost Customers,0,Low Value - Inactive
13101,234,1,101.19,1,1,1,3,Lost Customers,2,Low Value - Inactive
13102,1,24,6424.09,5,5,5,15,Champions,3,High Value - Active
13103,40,1,243.94,3,1,1,5,At Risk,3,High Value - Active
13104,3,6,1098.48,5,5,4,14,Champions,3,High Value - Active
13106,133,1,76.5,2,1,1,4,Lost Customers,0,Low Value - Inactive
13107,44,4,1531.6200000000001,3,4,4,11,Loyal Customers,3,High Value - Active
13108,373,1,350.06,1,1,2,4,Lost Customers,2,Low Value - Inactive
13109,60,2,786.54,3,2,3,8,Potential Loyalists,3,High Value - Active
13110,31,7,1488.67,4,5,4,13,Champions,3,High Value - Active
13113,1,24,12245.960000000001,5,5,5,15,Champions,3,High Value - Active
13115,12,4,2294.78,5,4,5,14,Champions,3,High Value - Active
13116,138,1,501.14,2,1,3,6,At Risk,0,Low Value - Inactive
13117,22,8,984.91,4,5,4,13,Champions,3,High Value - Active
13118,20,5,1197.81,4,4,4,12,Loyal Customers,3,High Value - Active
13120,239,1,30.599999999999998,1,1,1,3,Lost Customers,2,Low Value - Inactive
13121,269,1,283.73,1,1,2,4,Lost Customers,2,Low Value - Inactive
13122,94,2,922.39,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
13124,90,3,3866.33,2,3,5,10,Loyal Customers,3,High Value - Active
13126,5,8,2099.64,5,5,5,15,Champions,3,High Value - Active
13127,78,1,259.17,2,1,2,5,At Risk,3,High Value - Active
13130,94,1,64.0,2,1,1,4,Lost Customers,0,Low Value - Inactive
13131,23,3,1073.3,4,3,4,11,Loyal Customers,3,High Value - Active
13132,262,1,77.3,1,1,1,3,Lost Customers,2,Low Value - Inactive
13133,274,2,109.8,1,2,1,4,Lost Customers,2,Low Value - Inactive
13134,86,4,1793.58,2,4,4,10,Loyal Customers,3,High Value - Active
13135,197,1,3096.0,1,1,5,7,Potential Loyalists,0,Low Value - Inactive
13136,56,5,2607.61,3,4,5,12,Loyal Customers,3,High Value - Active
13137,11,8,3650.41,5,5,5,15,Champions,3,High Value - Active
13138,22,6,962.39,4,5,4,13,Champions,3,High Value - Active
13139,16,7,5064.94,4,5,5,14,Champions,3,High Value - Active
13140,108,3,423.72,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
13141,85,5,2388.75,2,4,5,11,Loyal Customers,3,High Value - Active
13142,19,1,307.09,4,1,2,7,Potential Loyalists,3,High Value - Active
13144,333,1,110.95,1,1,1,3,Lost Customers,2,Low Value - Inactive
13145,40,4,618.52,3,4,3,10,Loyal Customers,3,High Value - Active
13146,26,1,228.91,4,1,1,6,At Risk,3,High Value - Active
13147,10,4,712.8000000000001,5,4,3,12,Loyal Customers,3,High Value - Active
13148,29,12,3707.12,4,5,5,14,Champions,3,High Value - Active
13149,14,4,1676.06,4,4,4,12,Loyal Customers,3,High Value - Active
13151,296,1,1257.8700000000001,1,1,4,6,At Risk,2,Low Value - Inactive
13153,6,1,486.22,5,1,2,8,Potential Loyalists,3,High Value - Active
13155,33,4,971.76,4,4,4,12,Loyal Customers,3,High Value - Active
13157,49,4,1741.22,3,4,4,11,Loyal Customers,3,High Value - Active
13158,95,4,1201.06,2,4,4,10,Loyal Customers,0,Low Value - Inactive
13159,9,4,1437.85,5,4,4,13,Champions,3,High Value - Active
13160,22,1,91.8,4,1,1,6,At Risk,3,High Value - Active
13161,313,1,112.75,1,1,1,3,Lost Customers,2,Low Value - Inactive
13162,122,4,1688.29,2,4,4,10,Loyal Customers,0,Low Value - Inactive
13165,46,2,1021.48,3,2,4,9,Potential Loyalists,3,High Value - Active
13166,283,1,417.2,1,1,2,4,Lost Customers,2,Low Value - Inactive
13167,19,4,791.33,4,4,3,11,Loyal Customers,3,High Value - Active
13168,36,4,1319.19,3,4,4,11,Loyal Customers,3,High Value - Active
13169,64,2,712.88,3,2,3,8,Potential Loyalists,3,High Value - Active
13170,27,1,116.00999999999999,4,1,1,6,At Risk,3,High Value - Active
13171,22,3,468.41,4,3,2,9,Potential Loyalists,3,High Value - Active
13173,4,2,353.65,5,2,2,9,Potential Loyalists,3,High Value - Active
13174,16,3,2817.03,4,3,5,12,Loyal Customers,3,High Value - Active
13176,46,1,492.84,3,1,3,7,Potential Loyalists,3,High Value - Active
13177,65,1,282.45,3,1,2,6,At Risk,3,High Value - Active
13178,26,11,5725.47,4,5,5,14,Champions,3,High Value - Active
13182,45,1,121.18,3,1,1,5,At Risk,3,High Value - Active
13183,8,9,3957.78,5,5,5,15,Champions,3,High Value - Active
13184,15,10,1701.29,4,5,4,13,Champions,3,High Value - Active
13185,268,1,71.4,1,1,1,3,Lost Customers,2,Low Value - Inactive
13186,40,3,1575.89,3,3,4,10,Loyal Customers,3,High Value - Active
13187,337,1,236.02,1,1,1,3,Lost Customers,2,Low Value - Inactive
13188,11,1,114.60000000000001,5,1,1,7,Potential Loyalists,3,High Value - Active
13189,19,2,260.68,4,2,2,8,Potential Loyalists,3,High Value - Active
13192,95,2,911.94,2,2,3,7,Potential Loyalists,0,Low Value - Inactive
13193,61,1,117.88,3,1,1,5,At Risk,3,High Value - Active
13194,136,1,60.7,2,1,1,4,Lost Customers,0,Low Value - Inactive
13196,11,4,1797.78,5,4,4,13,Champions,3,High Value - Active
13198,10,6,3401.2400000000002,5,5,5,15,Champions,3,High Value - Active
13199,4,38,9817.12,5,5,5,15,Champions,3,High Value - Active
13200,19,4,870.09,4,4,3,11,Loyal Customers,3,High Value - Active
13203,10,4,869.46,5,4,3,12,Loyal Customers,3,High Value - Active
13207,15,2,250.26000000000002,4,2,2,8,Potential Loyalists,3,High Value - Active
13208,59,6,1223.9,3,5,4,12,Loyal Customers,3,High Value - Active
13209,30,8,5891.61,4,5,5,14,Champions,3,High Value - Active
13210,94,1,353.48,2,1,2,5,At Risk,0,Low Value - Inactive
13211,10,3,1197.42,5,3,4,12,Loyal Customers,3,High Value - Active
13212,20,3,788.08,4,3,3,10,Loyal Customers,3,High Value - Active
13213,57,5,1520.58,3,4,4,11,Loyal Customers,3,High Value - Active
13216,268,1,333.74,1,1,2,4,Lost Customers,2,Low Value - Inactive
13217,122,3,533.98,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
13218,127,1,62.63999999999999,2,1,1,4,Lost Customers,0,Low Value - Inactive
13220,78,4,819.2900000000001,2,4,3,9,Potential Loyalists,3,High Value - Active
13221,240,2,847.41,1,2,3,6,At Risk,2,Low Value - Inactive
13223,200,2,163.20000000000002,1,2,1,4,Lost Customers,0,Low Value - Inactive
13224,60,2,2155.95,3,2,5,10,Loyal Customers,3,High Value - Active
13225,3,7,6463.84,5,5,5,15,Champions,3,High Value - Active
13226,273,1,108.21000000000001,1,1,1,3,Lost Customers,2,Low Value - Inactive
13227,202,1,257.7,1,1,2,4,Lost Customers,0,Low Value - Inactive
13228,81,1,358.0,2,1,2,5,At Risk,3,High Value - Active
13229,226,1,160.95,1,1,1,3,Lost Customers,2,Low Value - Inactive
13230,4,14,2806.97,5,5,5,15,Champions,3,High Value - Active
13232,13,7,1357.6,5,5,4,14,Champions,3,High Value - Active
13233,74,2,605.12,2,2,3,7,Potential Loyalists,3,High Value - Active
13235,212,1,1031.07,1,1,4,6,At Risk,0,Low Value - Inactive
13236,25,2,744.85,4,2,3,9,Potential Loyalists,3,High Value - Active
13238,17,4,700.73,4,4,3,11,Loyal Customers,3,High Value - Active
13239,262,1,329.56,1,1,2,4,Lost Customers,2,Low Value - Inactive
13240,96,4,663.65,2,4,3,9,Potential Loyalists,0,Low Value - Inactive
13242,112,3,270.40000000000003,2,3,2,7,Potential Loyalists,0,Low Value - Inactive
13243,203,1,600.07,1,1,3,5,At Risk,0,Low Value - Inactive
13244,93,1,121.74000000000001,2,1,1,4,Lost Customers,0,Low Value - Inactive
13245,51,1,430.5,3,1,2,6,At Risk,3,High Value - Active
13246,18,6,1987.3,4,5,4,13,Champions,3,High Value - Active
13247,18,4,501.12,4,4,3,11,Loyal Customers,3,High Value - Active
13248,125,2,465.68,2,2,2,6,At Risk,0,Low Value - Inactive
13249,92,3,711.41,2,3,3,8,Potential Loyalists,0,Low Value - Inactive
13253,157,2,1030.4,2,2,4,8,Potential Loyalists,0,Low Value - Inactive
13255,9,2,399.51,5,2,2,9,Potential Loyalists,3,High Value - Active
13258,12,3,698.58,5,3,3,11,Loyal Customers,3,High Value - Active
13259,62,1,292.32,3,1,2,6,At Risk,3,High Value - Active
13260,61,1,557.62,3,1,3,7,Potential Loyalists,3,High Value - Active
13261,269,2,944.1,1,2,4,7,Potential Loyalists,2,Low Value - Inactive
13262,263,1,200.29,1,1,1,3,Lost Customers,2,Low Value - Inactive
13263,1,35,7454.07,5,5,5,15,Champions,3,High Value - Active
13265,53,5,2107.66,3,4,5,12,Loyal Customers,3,High Value - Active
